Id,SalePrice
1861,127002.15460695431
1862,296719.9150917728
1863,293188.10054813046
1864,293188.10054813046
1865,331432.58715703205
1866,331164.12132771837
1867,249151.12826570927
1868,287711.64994933695
1869,199739.0083813713
1870,251508.09240626512
1871,248248.20197588878
1872,175823.31137067685
1873,219575.8573083941
1874,143903.20009662438
1875,207590.28396668655
1876,194397.98259778635
1877,216600.58231089733
1878,209262.65684759192
1879,130258.5555632964
1880,134441.73275230775
1881,250095.07187468253
1882,247658.5863482152
1883,197624.5273110388
1884,211659.98746831453
1885,244544.58341317365
1886,287185.2935773076
1887,211148.8583201142
1888,276173.1710436677
1889,164448.8642660135
1890,133479.9581364297
1891,132893.95705158552
1892,109419.24834648849
1893,138245.0591257547
1894,131538.8580024605
1895,147253.4227624604
1896,126300.8028097958
1897,125429.14384517763
1898,110862.50832771232
1899,136474.83774243548
1900,153086.66446830693
1901,171264.15185859136
1902,141400.13642437273
1903,223351.3760700872
1904,137582.59074754972
1905,184226.23497240173
1906,162785.17464896798
1907,201547.08604689516
1908,111862.47789674299
1909,135905.79539129674
1910,123973.62276877376
1911,202227.40978190908
1912,275573.78741594433
1913,151311.35310567694
1914,64464.44596647637
1915,330968.3999066035
1916,69375.4907043277
1917,260001.20403164916
1918,134650.94241550355
1919,157196.24055310898
1920,155444.87599279487
1921,422437.0400981637
1922,328357.05443916726
1923,209383.35279874055
1924,221408.54336250183
1925,219811.69591214083
1926,384242.311927116
1927,134789.87185324548
1928,159877.312458219
1929,123569.08497199323
1930,131459.15873144247
1931,142134.96949306992
1932,136789.51331866987
1933,187334.01952279685
1934,180901.6361876143
1935,174062.54779731622
1936,186998.39173870714
1937,180295.43576692115
1938,168731.21485872054
1939,252489.595488536
1940,195586.13967285625
1941,178381.7120036354
1942,187726.60897926873
1943,206275.6895762606
1944,337364.09341636306
1945,377894.8615878619
1946,167664.3393919358
1947,312620.802501142
1948,177316.68536202252
1949,239954.5840547564
1950,180160.92846935854
1951,265135.76106570015
1952,219338.1474880431
1953,161685.75027876833
1954,202862.30891889503
1955,132681.6089038297
1956,279517.728754394
1957,160238.47910006408
1958,313625.7880851839
1959,138885.94062699296
1960,115788.07428761612
1961,120777.55682723645
1962,100805.5229951854
1963,106602.98971149029
1964,115748.32273724109
1965,155183.08341993715
1966,161989.6884136072
1967,278390.2752946951
1968,394529.3660780699
1969,390464.85610094795
1970,426614.244550549
1971,415663.0514180461
1972,371206.28833661426
1973,273625.36873143853
1974,315596.08705777326
1975,463891.50099240127
1976,276680.4633684726
1977,349910.1843363181
1978,353424.39917044004
1979,333516.4341883004
1980,197505.73060814425
1981,339867.8566282997
1982,221593.65725783556
1983,208674.90522051032
1984,174131.8514415645
1985,216459.07520056027
1986,215163.72695445348
1987,179031.51230671402
1988,178388.67075756378
1989,193956.5645148926
1990,228706.03524955641
1991,221876.66467841086
1992,215596.5690956171
1993,176502.60977781226
1994,234491.85487266898
1995,186896.23170395574
1996,249275.63753828
1997,322056.05192599446
1998,356831.5713979703
1999,248908.68303903253
2000,305869.97744759324
2001,263762.74078003666
2002,241904.26142048664
2003,252690.4666662268
2004,267526.1958336787
2005,223671.15166860016
2006,227208.45291819033
2007,250754.62562908093
2008,209016.12211875635
2009,185673.3845340121
2010,192440.52653068124
2011,137363.42496205942
2012,184514.89148370776
2013,181455.5208043314
2014,180988.02122008603
2015,196267.87037987015
2016,190479.3496718811
2017,199200.8458302491
2018,129933.45836655749
2019,129017.54696875642
2020,109092.66550592644
2021,113942.42684034404
2022,176778.9333035138
2023,143714.76380595056
2024,229022.8896768076
2025,354132.5994577948
2026,183685.31680381054
2027,145689.95614486432
2028,157451.51622390043
2029,176256.56746492273
2030,280972.83302371856
2031,248866.51699827518
2032,262953.08083513007
2033,269431.6859663165
2034,165188.465448612
2035,200978.15947223007
2036,192464.32836483422
2037,197522.81380755344
2038,314149.3681057624
2039,214415.8913339502
2040,355140.0016746277
2041,279049.6730928945
2042,200823.2381999285
2043,172591.26446201905
2044,167172.7730576613
2045,211885.8160144916
2046,137198.65209460736
2047,151847.1130188496
2048,135171.96289236026
2049,140353.0777284191
2050,185454.95124904538
2051,111805.36550887357
2052,134045.83531576535
2053,147695.54096167843
2054,91190.60526333732
2055,164131.81957094744
2056,138435.7740330332
2057,127358.70844550821
2058,214648.35994393437
2059,136853.02805130347
2060,161089.99648327456
2061,178843.30094725807
2062,138494.15890275798
2063,111281.07890775028
2064,140269.6251795537
2065,126268.81840593774
2066,179542.87785029857
2067,133760.2360577817
2068,136554.70775005303
2069,83579.34131296884
2070,112166.50539670823
2071,101418.52834981345
2072,121343.81554239709
2073,138941.44395014032
2074,186527.83702588629
2075,144136.57232374127
2076,115543.30622915196
2077,149687.63477512033
2078,134977.24729740195
2079,129803.22575831684
2080,121759.57208369346
2081,126797.44234421382
2082,127378.64777305932
2083,148339.50486053052
2084,113347.36837105827
2085,133046.14810961735
2086,117695.24045326657
2087,119361.01547083717
2088,103735.42661442069
2089,90106.2261216417
2090,128400.95391937719
2091,126702.97434260733
2092,131968.7186960325
2093,142864.99960937246
2094,130945.08291655948
2095,154785.6381076825
2096,88045.25527784161
2097,100157.081441449
2098,146201.09518380044
2099,68373.9018473658
2100,117129.62524678602
2101,128912.11596780716
2102,140472.3466423217
2103,106192.51531143847
2104,132844.59001749085
2105,123283.83194090199
2106,82810.5821615679
2107,228514.64662250978
2108,121063.06982440496
2109,113412.44819339048
2110,128437.14534354645
2111,163511.55209767324
2112,142111.38943378773
2113,118570.17795562395
2114,118960.60419529848
2115,161126.9771810574
2116,115561.41001174133
2117,146612.43850677944
2118,122651.76734959564
2119,117015.80178691409
2120,119445.82380677093
2121,108533.62744053605
2122,106387.40393505892
2123,92693.73665810587
2124,186938.12010331632
2125,132903.8183893848
2126,156293.7536811998
2127,152874.99191642302
2128,133158.9495098024
2129,107232.89683654965
2130,142892.5284040525
2131,160850.1546337455
2132,119628.50396361429
2133,121438.5664716512
2134,124228.31714722054
2135,99528.64855263145
2136,89925.3967149356
2137,121632.60405291132
2138,136327.9368283646
2139,148874.53729494696
2140,136590.52050757225
2141,141576.16390079926
2142,139699.47940141853
2143,144118.6231795402
2144,121606.10148054578
2145,133513.83701031885
2146,153106.36364351734
2147,161102.80416881177
2148,131131.08077761438
2149,137314.5768485584
2150,214332.7281695035
2151,137859.7523624206
2152,165285.00093361962
2153,165800.45286393
2154,111590.83306388525
2155,130329.49790068269
2156,236238.6385302833
2157,239051.28080676222
2158,237312.10742179689
2159,213442.14937003018
2160,174529.6687182398
2161,248903.1855819024
2162,395991.3415552097
2163,340470.0683954937
2164,250107.65146167655
2165,187062.63153506033
2166,144780.3331834473
2167,215449.062347905
2168,204783.72408931606
2169,196215.73246625584
2170,215219.95112329553
2171,144475.27652615315
2172,136997.2426156511
2173,164686.86916857708
2174,230705.33541734755
2175,301981.7596564042
2176,299738.18669134995
2177,245635.1580885279
2178,221065.32724579325
2179,139189.53020489519
2180,208625.82572480646
2181,193516.72251467308
2182,225188.245436083
2183,194353.00201291754
2184,132551.37351930377
2185,122584.76973501562
2186,146414.82459331845
2187,151703.3917346729
2188,158498.318735853
2189,213515.07679423457
2190,89760.72491654307
2191,88420.98564069945
2192,94174.92259013437
2193,98066.91537251345
2194,109233.11155550169
2195,114806.20148104467
2196,111518.4666163015
2197,120910.58936766518
2198,168244.14124627045
2199,165069.87057648506
2200,131703.6906964925
2201,135252.04910781793
2202,198505.90795174675
2203,155288.12810365646
2204,177466.58228901163
2205,113177.98218013876
2206,139375.87889281576
2207,216579.12563602137
2208,235835.9845024733
2209,209825.54113751772
2210,118112.94761925528
2211,114262.61429447867
2212,113551.62455079853
2213,111820.40642461463
2214,139138.4246618562
2215,108883.85510916336
2216,151885.48030514346
2217,82847.38248690809
2218,84889.78971608952
2219,75898.00784711534
2220,83077.10659834498
2221,334619.7913448402
2222,261320.49945742582
2223,295468.1922617743
2224,222545.88657620203
2225,133167.30500417278
2226,186663.21058716494
2227,206790.91213618152
2228,263852.9357954314
2229,238411.0254635633
2230,161594.75335110107
2231,212554.97112805786
2232,177134.99426806846
2233,166435.84127358987
2234,229286.081759502
2235,205565.80233606143
2236,269749.0938117579
2237,334345.0005684793
2238,217483.8918849092
2239,125109.94954153913
2240,163747.01932220714
2241,156267.97561956855
2242,132668.49635307983
2243,134122.4746664748
2244,104655.22836599612
2245,106215.00985419384
2246,143843.70440450887
2247,114983.33711864328
2248,125724.00760642687
2249,126343.46249714096
2250,132734.14218999428
2251,125044.43786215165
2252,169313.28719605255
2253,155734.79741435047
2254,175995.92522607406
2255,186464.0691312611
2256,187705.86437539043
2257,202309.8957532938
2258,177259.87874967122
2259,176240.66066731233
2260,151628.00345880474
2261,197065.77869382108
2262,207768.6835156773
2263,346533.22620839346
2264,423490.2788059699
2265,176535.21985834817
2266,287862.8045374319
2267,352197.08948245784
2268,375498.7902231389
2269,152278.83373410796
2270,187978.99821514287
2271,234194.76542921847
2272,210796.954760921
2273,159399.1497301962
2274,168908.08312716213
2275,155198.96113930503
2276,182342.69905763463
2277,179747.6404133701
2278,151699.99509299922
2279,126481.06312417766
2280,120971.16272832773
2281,171835.87210876838
2282,178919.01309576348
2283,109134.93827443046
2284,116156.7555588629
2285,156411.50890889988
2286,130193.457715957
2287,340631.5969350396
2288,274442.0534869088
2289,359340.88620837475
2290,421544.66223375464
2291,318190.7819972673
2292,413722.2240318907
2293,445046.66494033043
2294,383383.5353933027
2295,438797.82060307707
2296,276416.48380773666
2297,304775.4604952714
2298,342667.4047466178
2299,376988.60825963196
2300,310553.44779092225
2301,272532.2616156659
2302,243114.9149562782
2303,239920.19483057474
2304,246467.63830076013
2305,175908.56092742935
2306,175390.72936263797
2307,180857.66382578088
2308,228988.62809478055
2309,286060.4827655434
2310,209314.3141803845
2311,193994.2967027
2312,170005.58144156664
2313,171893.98749997368
2314,179780.62788691
2315,174589.21660995105
2316,186474.16988574225
2317,175728.3972322523
2318,177808.4120544117
2319,182897.76239248237
2320,190077.3989036224
2321,242089.71253644855
2322,180460.3659931104
2323,186105.01608478316
2324,176774.27706286882
2325,210290.3624831444
2326,175707.2278269339
2327,222826.89650505804
2328,231501.55066876835
2329,182195.803047471
2330,176138.8125537887
2331,354581.6415445751
2332,388170.4016715168
2333,318562.5015936892
2334,258466.4415023639
2335,254351.27691921976
2336,327545.01665344404
2337,205509.27424917437
2338,276477.3457795598
2339,234146.94321913755
2340,380392.4965346311
2341,218383.12532000174
2342,232986.77072871776
2343,219752.5990797188
2344,234843.62005551453
2345,244448.0733353955
2346,220355.7935581998
2347,197556.78825227258
2348,234112.2552573733
2349,164053.2692952869
2350,282823.88372510544
2351,264985.47620963823
2352,257856.4836222778
2353,232995.7545867684
2354,134704.61406464217
2355,153176.8018893634
2356,148900.7051462736
2357,202054.8746601515
2358,191904.47596833284
2359,129077.67924271863
2360,119023.08388604902
2361,141711.95895778324
2362,256151.21413702815
2363,139013.88787791197
2364,146059.99556276645
2365,220802.87840753247
2366,205208.30975023782
2367,236661.6799478621
2368,202539.15991867188
2369,233545.01493306353
2370,170464.64447939416
2371,172138.5960054371
2372,182097.00588161394
2373,268868.09153972
2374,295557.60458309983
2375,246418.36280380655
2376,273064.4611868898
2377,339802.721664606
2378,137294.25029491226
2379,203051.83602246118
2380,139592.43931920337
2381,155744.9444827718
2382,196890.30986485677
2383,210664.50682940942
2384,241483.68814723173
2385,154205.07355310765
2386,136609.04439109185
2387,137242.59696218517
2388,106110.07910314508
2389,126963.85175745114
2390,141490.90420812616
2391,138576.52925525367
2392,118127.93043188966
2393,169675.25037180877
2394,147720.35455001914
2395,199112.86258565861
2396,146259.78479855665
2397,200421.64996079862
2398,123350.00392099754
2399,62520.10974410505
2400,62772.638249795156
2401,115464.40227407072
2402,138765.53009664317
2403,133688.15655065258
2404,153736.46216726664
2405,162346.7860793299
2406,135786.1910570507
2407,130268.28321466048
2408,144025.75009392767
2409,137203.27357727883
2410,168403.82917872397
2411,125644.01430314183
2412,157954.19093660312
2413,137703.73781290124
2414,134016.98535011127
2415,135641.17990007286
2416,127502.41265502814
2417,134114.3619106398
2418,126024.85748795635
2419,127857.20474456454
2420,128377.27374385095
2421,153746.60371291076
2422,118422.54716315275
2423,128364.29754931474
2424,154935.70636513573
2425,205804.3171801887
2426,129288.67151240798
2427,133114.62084355875
2428,185045.18222103734
2429,120406.51881167875
2430,132106.76782805606
2431,117261.62608408672
2432,142236.53662372436
2433,145240.84921959857
2434,140648.18915207015
2435,147668.04291378416
2436,113901.95250288407
2437,115618.81440285541
2438,128496.55106395029
2439,113627.17490191638
2440,125909.56912150545
2441,105450.11139758759
2442,106561.79205275327
2443,119011.61168896215
2444,126111.87635906818
2445,92901.66274784057
2446,138569.91498877044
2447,195797.6206000812
2448,140495.85063836136
2449,111710.10887423437
2450,153376.8290996551
2451,124421.10231991981
2452,225872.3636176386
2453,99693.28007762112
2454,129697.99657151359
2455,113459.04363266865
2456,138283.9657785773
2457,124916.51074669149
2458,118188.22250477714
2459,110461.63972093869
2460,144628.42114005634
2461,123255.24831617394
2462,140979.6708234651
2463,124799.23595036307
2464,164471.0161397572
2465,133794.61921115487
2466,117596.13407815229
2467,159845.67143216077
2468,94074.0170824719
2469,85616.75991639722
2470,187659.37427245977
2471,211113.3386129018
2472,168632.98675109725
2473,120505.7807031815
2474,101271.41778052389
2475,213931.89468396927
2476,116473.32138773227
2477,129465.47666109254
2478,159626.9646533875
2479,116543.51629360631
2480,151031.80571041137
2481,127242.93146085192
2482,127068.97328043365
2483,118888.37602842839
2484,127461.80050248984
2485,125822.72137820299
2486,149188.99287803238
2487,180441.1219212802
2488,165834.11593951777
2489,148684.12014627754
2490,150669.91017011687
2491,100158.74893330656
2492,180856.27796779474
2493,147145.80650893494
2494,157707.09152286046
2495,96542.73447807934
2496,225017.9925967743
2497,155320.72513969598
2498,116376.29136235363
2499,94499.07590447279
2500,139751.48849837945
2501,140815.9733152485
2502,149949.9376622164
2503,103990.58562868448
2504,181111.6963362742
2505,225755.15118755464
2506,254069.29140247317
2507,306351.8048766154
2508,258911.3965949517
2509,222244.7722800175
2510,231173.23636988626
2511,185739.6721296059
2512,205575.07241857657
2513,211928.82207620435
2514,246401.26504161558
2515,147180.7690606404
2516,162743.73720392934
2517,136669.16621830605
2518,147359.3927414436
2519,216836.25122099338
2520,204502.65170605836
2521,192501.56656739395
2522,216723.8547793319
2523,126784.54816524415
2524,139226.80185670278
2525,145985.6453886119
2526,134501.73196445138
2527,111970.02185729009
2528,128039.81791485439
2529,131143.167121577
2530,117157.31343042373
2531,250810.3182702015
2532,225859.85304442188
2533,200705.48392574015
2534,239393.42996411637
2535,292585.95952499413
2536,231096.73714891158
2537,215069.83965112478
2538,185861.673158328
2539,191033.3790471272
2540,171328.23120534758
2541,183917.56522650813
2542,166070.4179107172
2543,125462.95116372904
2544,135321.6142745444
2545,138413.01223085058
2546,139751.8616278421
2547,139048.09268138697
2548,151067.78591301714
2549,162403.0543068277
2550,317674.04598363925
2551,134577.17972796576
2552,124512.24724040486
2553,87847.82487462841
2554,116198.01005030636
2555,115044.97376398536
2556,105922.37597901106
2557,113366.885937491
2558,148196.16666494112
2559,136390.68907011545
2560,132335.62448956424
2561,152169.02237269306
2562,134251.6187767056
2563,145158.77575222473
2564,180466.99453807427
2565,134111.45932167282
2566,156349.49391658115
2567,125227.42318607599
2568,196885.37855955574
2569,191570.1947150769
2570,118579.53139069803
2571,172282.9881327775
2572,175711.87958122825
2573,213101.38118330887
2574,266735.90749456827
2575,126672.67113259132
2576,122294.26549416556
2577,160250.09464292473
2578,97234.29306816879
2579,73198.77825584932
2580,128826.81277106486
2581,127540.74811194744
2582,118817.99681870308
2583,284647.00835188956
2584,161140.61173332576
2585,181092.31663729352
2586,205173.6699527453
2587,201577.298157727
2588,159139.08001489146
2589,145139.18904095242
2590,224836.0428797482
2591,206416.8335856165
2592,218754.45650133162
2593,255289.28821104177
2594,181706.79224027833
2595,203550.5700122862
2596,323568.89294241916
2597,189939.39758921415
2598,263736.6943274088
2599,325992.5372489243
2600,152748.43869967753
2601,146127.76697110094
2602,90061.50985202432
2603,101336.55019721587
2604,92680.33165544894
2605,86161.71634863738
2606,146544.57789735473
2607,178193.38060530182
2608,198385.78786368296
2609,162504.59457503457
2610,115544.834184473
2611,144389.41219324587
2612,150901.94019219704
2613,130286.41792401875
2614,127436.80617280214
2615,154645.3305130809
2616,145359.224562556
2617,181495.19945434557
2618,172483.3312729252
2619,218313.31645788188
2620,182369.17684197024
2621,180853.99425802025
2622,183225.66796619096
2623,245237.58324933113
2624,276738.1399150919
2625,308127.7595880757
2626,163738.2143193891
2627,184461.0081281493
2628,417894.90047765645
2629,512427.0754970665
2630,355652.7811629304
2631,443241.04724805546
2632,406197.8933830911
2633,304754.8611814475
2634,394800.9857974125
2635,152080.2405214493
2636,191273.5041720479
2637,182624.36904988086
2638,246878.10537381153
2639,181368.0282836141
2640,149506.47972593317
2641,109414.84782868871
2642,189610.5878680225
2643,105837.64333964254
2644,129636.16891261237
2645,109134.40848858572
2646,101417.64473692965
2647,104715.37319900678
2648,142167.77879176656
2649,143441.1093182791
2650,158067.29116830148
2651,155923.1978888059
2652,423131.5823666729
2653,254367.77970736456
2654,253803.97075448753
2655,384823.6379269198
2656,317518.0125640211
2657,337128.48552474554
2658,276800.76402496104
2659,299405.79901057493
2660,331815.7126297449
2661,346781.86263012106
2662,369508.43629750435
2663,275941.5052562398
2664,284684.8698792043
2665,317362.1478584681
2666,284175.1586136038
2667,167595.9229160556
2668,182075.31451890117
2669,171068.10046857095
2670,282182.24270389776
2671,184935.40147681505
2672,194050.25361035604
2673,215469.67501761095
2674,211360.34182983564
2675,176009.5055336525
2676,187754.73843209445
2677,193386.3550437263
2678,251165.7229095344
2679,279097.36767608346
2680,282510.76994085475
2681,395013.01377648243
2682,326354.3005212358
2683,528659.4119155719
2684,312719.47226787976
2685,324481.38006825943
2686,256604.1795068088
2687,309504.9830908298
2688,227300.13213911874
2689,211740.76837662695
2690,433335.64580631326
2691,184022.63169012035
2692,134277.62965708817
2693,197181.28882977238
2694,131152.83465028845
2695,191836.0199015636
2696,188112.09815420158
2697,187049.47808650235
2698,192634.55428428436
2699,175006.59664276213
2700,162853.00280364585
2701,153630.13541293546
2702,119538.7725586039
2703,142132.84029073402
2704,137868.61247074074
2705,127183.93821783576
2706,120775.52217562523
2707,128415.56292709903
2708,134474.90279820113
2709,118183.3243289933
2710,130137.72370210828
2711,285556.86733187933
2712,350315.6497193539
2713,176699.33297876766
2714,157249.86202579783
2715,170338.33860380182
2716,170607.25715629576
2717,182610.29713806752
2718,238924.9790610164
2719,152915.89740086632
2720,170763.0007448364
2721,139225.5942220606
2722,159915.0017775048
2723,142281.65770359218
2724,129111.23662879487
2725,137835.47672394005
2726,145891.0942276094
2727,171449.19566031737
2728,168571.23759167345
2729,154984.23576810898
2730,145421.61678472313
2731,123705.28460486114
2732,121758.00288810834
2733,163842.54760850794
2734,146580.9598245077
